date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,month,day,year,quarter,profit,cluster,segment,pca1,pca2
5/13/2024,Meta Ads,Display,SaaS,USA,163253,1779,0.0109,0.51,907.29,121,7.5,18762.73,20.68,5,13,2024,2,17855.44,0,Medium ROAS,1.937880259424987,-1.87739958
10/4/2024,Meta Ads,Shopping,Fintech,India,120631,1532,0.0127,0.77,1179.64,114,10.35,25286.78,21.44,10,4,2024,4,24107.14,0,Medium ROAS,1.9862449660753287,-1.77183611
4/29/2024,Meta Ads,Display,Fintech,Australia,12610,197,0.0157,0.66,130.02,11,11.82,2637.16,20.28,4,29,2024,2,2507.14,0,Medium ROAS,1.8639198676581485,-1.580869529
1/12/2024,Meta Ads,Video,Healthcare,UK,62676,595,0.0095,2.42,1439.9,32,45,1319.08,0.92,1,12,2024,1,-120.82,0,Medium ROAS,-0.813331493,-1.619037653
7/10/2024,Google Ads,Search,Fintech,UK,59943,2163,0.0361,3.29,7116.27,114,62.42,4800.81,0.67,7,10,2024,3,-2315.46,0,Medium ROAS,-0.903409869,-0.018960444
10/20/2024,Meta Ads,Display,SaaS,USA,78302,900,0.0115,0.49,441,52,8.48,6354.23,14.41,10,20,2024,4,5913.23,0,Medium ROAS,1.2587608164904458,-1.771918945
9/4/2024,Google Ads,Video,EdTech,UK,154805,9535,0.0616,0.96,9153.6,525,17.44,18155.37,1.98,9,4,2024,3,9001.769999999999,2,High ROAS,0.21906077347782082,1.2898491029421981
5/9/2024,TikTok Ads,Video,Fintech,Australia,41839,2991,0.0715,0.99,2961.09,45,65.8,9665.89,3.26,5,9,2024,2,6704.799999999999,2,High ROAS,-0.376900851,2.0120998218394033
6/17/2024,Meta Ads,Shopping,SaaS,India,127872,2953,0.0231,0.59,1742.27,150,11.62,15282.38,8.77,6,17,2024,2,13540.109999999999,0,Medium ROAS,0.7058500648874512,-1.029687105
11/4/2024,Google Ads,Display,Fintech,Germany,146779,5019,0.0342,2.22,11142.18,349,31.93,91145.36,8.18,11,4,2024,4,80003.18,0,Medium ROAS,0.3958518711984682,-0.312693168
6/26/2024,Google Ads,Shopping,EdTech,USA,133588,6545,0.049,1.68,10995.6,241,45.62,34421.71,3.13,6,26,2024,2,23426.11,0,Medium ROAS,-0.24492809,0.6439256599114591
1/29/2024,Google Ads,Video,Fintech,UK,82462,3916,0.0475,2.1,8223.6,199,41.32,48785.37,5.93,1,29,2024,1,40561.770000000004,2,High ROAS,0.11299329494567563,0.5125083786432912
1/18/2024,Google Ads,Display,E-commerce,Australia,55248,1646,0.0298,2.6,4279.6,43,99.53,12311.15,2.88,1,18,2024,1,8031.549999999999,1,Low ROAS,-1.350837635,-0.281726861
8/9/2024,Google Ads,Display,Healthcare,UAE,90374,2349,0.026,0.97,2278.53,69,33.02,5506.03,2.42,8,9,2024,3,3227.4999999999995,0,Medium ROAS,-0.307347696,-0.721313318
3/6/2024,Meta Ads,Video,EdTech,USA,104976,1238,0.0118,1.52,1881.76,16,117.61,4162.98,2.21,3,6,2024,1,2281.2199999999993,1,Low ROAS,-1.884700561,-1.254528021
11/10/2024,Google Ads,Display,SaaS,Australia,124774,3481,0.0279,1.21,4212.01,113,37.27,4447.19,1.06,11,10,2024,4,235.17999999999938,0,Medium ROAS,-0.50758452,-0.582423801
8/14/2024,Google Ads,Search,SaaS,USA,109263,2829,0.0259,0.88,2489.52,129,19.3,14321.34,5.75,8,14,2024,3,11831.82,0,Medium ROAS,0.27860611498608856,-0.809290144
6/13/2024,Google Ads,Video,Fintech,UAE,105814,6126,0.0579,2.79,17091.54,289,59.14,45447.24,2.66,6,13,2024,2,28355.699999999997,2,High ROAS,-0.446374597,1.2094377563793852
8/16/2024,TikTok Ads,Shopping,Healthcare,Canada,41113,2347,0.0571,0.96,2253.12,33,68.28,2659.26,1.18,8,16,2024,3,406.1400000000003,1,Low ROAS,-0.765625232,1.2099767064338312
1/15/2024,Google Ads,Search,SaaS,Canada,43098,1620,0.0376,2.73,4422.6,39,113.4,7135.44,1.61,1,15,2024,1,2712.8399999999992,1,Low ROAS,-1.652973567,0.2299528753001715
8/28/2024,Meta Ads,Display,E-commerce,Canada,25991,309,0.0119,1.52,469.68,14,33.55,2306.63,4.91,8,28,2024,3,1836.95,0,Medium ROAS,-0.173759896,-1.561847476
11/21/2024,Google Ads,Display,EdTech,India,150778,2985,0.0198,1.39,4149.15,59,70.32,16435.61,3.96,11,21,2024,4,12286.460000000001,0,Medium ROAS,-0.828475903,-0.970444539
7/17/2024,Google Ads,Video,EdTech,Germany,113500,7604,0.067,1.3,9885.2,340,29.07,21520.64,2.18,7,17,2024,3,11635.439999999999,2,High ROAS,0.09051352809756368,1.6393282090893773
10/31/2024,Meta Ads,Video,EdTech,UAE,140453,4213,0.03,1.09,4592.17,56,82,4347.77,0.95,10,31,2024,4,-244.4,1,Low ROAS,-1.257987918,-0.308628586
4/21/2024,TikTok Ads,Display,SaaS,Germany,27936,1402,0.0502,1.32,1850.64,99,18.69,26865.9,14.52,4,21,2024,2,25015.260000000002,2,High ROAS,1.434268530739212,0.4997751703205375
2/27/2024,TikTok Ads,Display,SaaS,UK,133303,4225,0.0317,1.53,6464.25,139,46.51,8508.68,1.32,2,27,2024,1,2044.4300000000003,0,Medium ROAS,-0.603211723,-0.334209165
5/2/2024,Google Ads,Video,EdTech,UAE,117333,2898,0.0247,3.93,11389.14,48,237.27,5367.73,0.47,5,2,2024,2,-6021.41,1,Low ROAS,-3.98278853,-0.085331076
9/14/2024,Meta Ads,Display,SaaS,USA,152680,6214,0.0407,2.1,13049.4,283,46.11,13261.37,1.02,9,14,2024,3,211.97000000000116,0,Medium ROAS,-0.550119674,0.18821989379097484
9/20/2024,Google Ads,Display,Healthcare,USA,168384,4681,0.0278,2.57,12030.17,267,45.06,58628.48,4.87,9,20,2024,3,46598.310000000005,0,Medium ROAS,-0.234517979,-0.60287997
8/22/2024,Google Ads,Display,Fintech,Australia,106026,5152,0.0486,1.72,8861.44,240,36.92,50663.13,5.72,8,22,2024,3,41801.689999999995,2,High ROAS,0.1746548894024679,0.5635228452152504
4/22/2024,Google Ads,Search,E-commerce,Germany,107364,4895,0.0456,2.65,12971.75,200,64.86,42108.23,3.25,4,22,2024,2,29136.480000000003,0,Medium ROAS,-0.587310514,0.5109960271083519
6/25/2024,Google Ads,Video,EdTech,UK,132152,7572,0.0573,1.14,8632.08,552,15.64,115644.47,13.4,6,25,2024,2,107012.39,2,High ROAS,1.428351651062088,0.9121782732487964
7/14/2024,Google Ads,Shopping,Fintech,Australia,116695,5799,0.0497,3.13,18150.87,372,48.79,56034.95,3.09,7,14,2024,3,37884.08,0,Medium ROAS,-0.296745128,0.6955553951774133
11/28/2024,Meta Ads,Search,E-commerce,UK,116030,4177,0.036,0.9,3759.3,188,20,8691.11,2.31,11,28,2024,4,4931.81,0,Medium ROAS,-0.011759309,-0.185734335
8/11/2024,TikTok Ads,Search,E-commerce,Australia,164599,11209,0.0681,0.41,4595.69,653,7.04,133415.01,29.03,8,11,2024,3,128819.32,2,High ROAS,3.332405294338511,1.339601148689957
4/18/2024,TikTok Ads,Video,Fintech,India,188844,12860,0.0681,0.98,12602.8,892,14.13,133607.64,10.6,4,18,2024,2,121004.84000000001,2,High ROAS,1.2496331092563366,1.5618671597896454
9/10/2024,TikTok Ads,Search,E-commerce,Canada,90468,5753,0.0636,0.8,4602.4,141,32.64,12042.73,2.62,9,10,2024,3,7440.33,2,High ROAS,0.04738963766886619,1.4500041014414964
6/24/2024,Google Ads,Video,E-commerce,Australia,117223,7935,0.0677,2.02,16028.7,166,96.56,47449.87,2.96,6,24,2024,2,31421.170000000002,1,Low ROAS,-0.962441397,1.899481527778465
3/26/2024,TikTok Ads,Shopping,SaaS,Germany,93478,5786,0.0619,0.42,2430.12,272,8.93,27905.19,11.48,3,26,2024,1,25475.07,2,High ROAS,1.3774295652782276,1.1762237656968801
11/29/2024,Google Ads,Video,EdTech,Canada,9134,228,0.025,1.39,316.92,2,158.46,329.55,1.04,11,29,2024,4,12.629999999999995,1,Low ROAS,-2.585797066,-0.340423244
5/10/2024,Meta Ads,Display,E-commerce,UAE,29485,1341,0.0455,1.41,1890.81,46,41.1,4626.55,2.45,5,10,2024,2,2735.7400000000002,0,Medium ROAS,-0.271296799,0.4335315858900904
12/23/2024,TikTok Ads,Video,SaaS,Canada,22221,1706,0.0768,0.5,853,74,11.53,14659.06,17.19,12,23,2024,4,13806.06,2,High ROAS,2.071129225985743,1.9853735433866835
6/19/2024,Google Ads,Display,SaaS,Germany,178567,8374,0.0469,1.33,11137.42,98,113.65,8808.29,0.79,6,19,2024,2,-2329.13,1,Low ROAS,-1.66365204,0.7775253669920276
10/6/2024,TikTok Ads,Display,E-commerce,Australia,93074,4225,0.0454,1.54,6506.5,300,21.69,11467.08,1.76,10,6,2024,4,4960.58,0,Medium ROAS,-0.017181831,0.3695828342913239
12/24/2024,Google Ads,Search,Healthcare,Australia,155840,4566,0.0293,1.12,5113.92,312,16.39,40138.5,7.85,12,24,2024,4,35024.58,0,Medium ROAS,0.5810703775170223,-0.645066342
7/21/2024,TikTok Ads,Display,E-commerce,India,21956,1611,0.0734,1.41,2271.51,79,28.75,9545.28,4.2,7,21,2024,3,7273.77,2,High ROAS,0.3667189986188808,1.9866823764243988
5/6/2024,Meta Ads,Search,E-commerce,USA,177224,2374,0.0134,1.57,3727.18,142,26.25,18303.42,4.91,5,6,2024,2,14576.239999999998,0,Medium ROAS,-0.037178747,-1.499756477
11/4/2024,Google Ads,Search,EdTech,UAE,93720,2661,0.0284,1.7,4523.7,104,43.5,18904.07,4.18,11,4,2024,4,14380.369999999999,0,Medium ROAS,-0.276385207,-0.566023488
5/28/2024,Google Ads,Display,EdTech,USA,169909,7781,0.0458,2.5,19452.5,124,156.88,26123.28,1.34,5,28,2024,2,6670.779999999999,1,Low ROAS,-2.346211929,0.8540648164581334
8/5/2024,Meta Ads,Video,Healthcare,USA,46548,1047,0.0225,1.55,1622.85,28,57.96,7800.92,4.81,8,5,2024,3,6178.07,0,Medium ROAS,-0.505304755,-0.865191053
12/8/2024,Meta Ads,Search,Healthcare,USA,6875,158,0.0231,1.83,289.14,2,144.57,386.94,1.34,12,8,2024,4,97.80000000000001,1,Low ROAS,-2.335315201,-0.500482092
12/26/2024,Google Ads,Search,SaaS,India,106975,4300,0.0402,2.39,10277,335,30.68,35904.36,3.49,12,26,2024,4,25627.36,0,Medium ROAS,-0.030296631,0.08058269776537733
2/8/2024,Google Ads,Shopping,SaaS,UK,10574,389,0.0368,2.59,1007.51,6,167.92,908.68,0.9,2,8,2024,1,-98.83,1,Low ROAS,-2.658171253,0.3755523394592766
7/16/2024,TikTok Ads,Video,Fintech,Australia,147658,6939,0.047,0.86,5967.54,282,21.16,39581.75,6.63,7,16,2024,3,33614.21,2,High ROAS,0.524356132607799,0.4079331110062391
6/2/2024,Meta Ads,Shopping,SaaS,Canada,52013,1565,0.0301,1.03,1611.95,23,70.08,6481.69,4.02,6,2,2024,2,4869.74,0,Medium ROAS,-0.728445492,-0.376157492
10/18/2024,Google Ads,Search,E-commerce,India,49484,1118,0.0226,2.05,2291.9,79,29.01,18417.53,8.04,10,18,2024,4,16125.63,0,Medium ROAS,0.3294711089419837,-0.991988466
7/4/2024,Google Ads,Search,Healthcare,USA,18877,545,0.0289,3.2,1744,26,67.08,5981,3.43,7,4,2024,3,4237,0,Medium ROAS,-0.750948646,-0.44935353
4/15/2024,Meta Ads,Shopping,Healthcare,UK,106505,1022,0.0096,1.8,1839.6,27,68.13,2467.18,1.34,4,15,2024,2,627.5799999999999,0,Medium ROAS,-1.159153814,-1.539613254
5/25/2024,Google Ads,Search,E-commerce,India,65107,1777,0.0273,1.63,2896.51,128,22.63,29612.56,10.22,5,25,2024,2,26716.050000000003,0,Medium ROAS,0.710483183982931,-0.765160169
3/2/2024,Google Ads,Shopping,SaaS,India,69839,1620,0.0232,1.26,2041.2,80,25.52,22785.52,11.16,3,2,2024,1,20744.32,0,Medium ROAS,0.7260287057190402,-1.002649558
2/27/2024,Google Ads,Video,SaaS,USA,104794,5920,0.0565,3.66,21667.2,359,60.35,21837.83,1.01,2,27,2024,1,170.63000000000102,2,High ROAS,-0.654751418,1.1503057552635902
4/14/2024,Meta Ads,Video,EdTech,USA,33549,1224,0.0365,0.76,930.24,89,10.45,26101.34,28.06,4,14,2024,2,25171.1,2,High ROAS,2.8965693250113946,-0.466157073
2/17/2024,Google Ads,Video,SaaS,Germany,133027,7808,0.0587,1.26,9838.08,153,64.3,22193.12,2.26,2,17,2024,1,12355.039999999999,2,High ROAS,-0.569338005,1.277449536496564
11/12/2024,Meta Ads,Video,EdTech,Germany,27419,1192,0.0435,1.83,2181.36,38,57.4,5935.39,2.72,11,12,2024,4,3754.03,0,Medium ROAS,-0.535775756,0.370028112664637
5/24/2024,Google Ads,Video,Healthcare,Canada,102648,2330,0.0227,2.55,5941.5,157,37.84,28653.63,4.82,5,24,2024,2,22712.13,0,Medium ROAS,-0.162015756,-0.921719283
1/20/2024,Google Ads,Display,E-commerce,Canada,181687,8321,0.0458,3.14,26127.94,651,40.14,189283.47,7.24,1,20,2024,1,163155.53,2,High ROAS,0.25769185854586174,0.3960986875788466
7/22/2024,Google Ads,Display,SaaS,UK,166792,6071,0.0364,3.15,19123.65,323,59.21,23590.83,1.23,7,22,2024,3,4467.18,0,Medium ROAS,-0.786839068,-0.018481386
6/26/2024,TikTok Ads,Search,SaaS,USA,7889,416,0.0528,1,416,16,26,2147.95,5.16,6,26,2024,2,1731.9499999999998,2,High ROAS,0.33633820204697995,0.7755727695996592
11/14/2024,Meta Ads,Video,E-commerce,India,129746,4891,0.0377,1.81,8852.71,117,75.66,26101.17,2.95,11,14,2024,4,17248.46,0,Medium ROAS,-0.87073174,0.09378925443778204
3/17/2024,Google Ads,Display,E-commerce,Germany,94506,3269,0.0346,1.56,5099.64,193,26.42,7342.38,1.44,3,17,2024,1,2242.74,0,Medium ROAS,-0.225233565,-0.235653817
5/17/2024,Google Ads,Display,EdTech,Canada,12086,594,0.0492,2.46,1461.24,21,69.58,3418.15,2.34,5,17,2024,2,1956.91,1,Low ROAS,-0.732791239,0.7449583401751474
5/7/2024,TikTok Ads,Display,SaaS,UK,145497,4743,0.0326,0.35,1660.05,313,5.3,81349.35,49,5,7,2024,2,79689.3,2,High ROAS,5.179907587102243,-0.934448116
5/18/2024,Meta Ads,Search,EdTech,UAE,14491,259,0.0179,1.7,440.3,3,146.77,260.32,0.59,5,18,2024,2,-179.98,1,Low ROAS,-2.497644275,-0.785741706
3/13/2024,Meta Ads,Shopping,Fintech,UAE,156043,4478,0.0287,1.33,5955.74,193,30.86,22322.38,3.75,3,13,2024,1,16366.640000000001,0,Medium ROAS,-0.105668149,-0.586757344
7/19/2024,TikTok Ads,Display,Healthcare,UK,115304,3551,0.0308,1.56,5539.56,232,23.88,22178.1,4,7,19,2024,3,16638.539999999997,0,Medium ROAS,0.05734086701198371,-0.491571518
9/24/2024,TikTok Ads,Shopping,Fintech,UAE,132571,9147,0.069,1.02,9329.94,502,18.59,55471.3,5.95,9,24,2024,3,46141.36,2,High ROAS,0.6867613732406197,1.6790276966372437
11/13/2024,Google Ads,Display,E-commerce,UAE,92502,2960,0.032,2.06,6097.6,201,30.34,47885.36,7.85,11,13,2024,4,41787.76,0,Medium ROAS,0.3684806647708274,-0.441761411
11/23/2024,Google Ads,Display,EdTech,USA,133792,6943,0.0519,2.35,16316.05,186,87.72,17630.23,1.08,11,23,2024,4,1314.1800000000003,1,Low ROAS,-1.150476717,0.9759795755971002
12/26/2024,Google Ads,Display,EdTech,UK,77258,3963,0.0513,1.8,7133.4,135,52.84,34518.13,4.84,12,26,2024,4,27384.729999999996,2,High ROAS,-0.164992305,0.7829535494008999
5/10/2024,Google Ads,Display,EdTech,UAE,74672,2665,0.0357,1.56,4157.4,129,32.23,32318.91,7.77,5,10,2024,2,28161.510000000002,0,Medium ROAS,0.3601556503825848,-0.220509016
4/18/2024,TikTok Ads,Search,Healthcare,Australia,41558,1757,0.0423,1.21,2125.97,72,29.53,18414.15,8.66,4,18,2024,2,16288.180000000002,2,High ROAS,0.5580318193857794,0.14252947987089626
12/5/2024,Google Ads,Shopping,Healthcare,Australia,134560,5947,0.0442,2.84,16889.48,144,117.29,23257.77,1.38,12,5,2024,4,6368.290000000001,1,Low ROAS,-1.685897665,0.6273112235218418
5/26/2024,TikTok Ads,Search,E-commerce,Canada,143518,10491,0.0731,0.85,8917.35,313,28.49,46285.52,5.19,5,26,2024,2,37368.17,2,High ROAS,0.473944549268083,1.9577995847965841
10/9/2024,Meta Ads,Video,Fintech,UK,7402,91,0.0124,2.08,189.28,6,31.55,1105.17,5.84,10,9,2024,4,915.8900000000001,0,Medium ROAS,-0.036521252,-1.549693032
9/25/2024,Google Ads,Shopping,EdTech,Australia,49225,2367,0.0481,1.84,4355.28,137,31.79,8811.53,2.02,9,25,2024,3,4456.250000000001,0,Medium ROAS,-0.136929238,0.5570804294891128
7/28/2024,Google Ads,Video,Healthcare,India,173678,11428,0.0658,2.11,24113.08,310,77.78,83080.36,3.45,7,28,2024,3,58967.28,2,High ROAS,-0.608972607,1.720854232352064
3/7/2024,Meta Ads,Display,Healthcare,Australia,92793,1261,0.0136,0.37,466.57,80,5.83,13024.34,27.92,3,7,2024,1,12557.77,2,High ROAS,2.760681174503274,-1.80477976
8/9/2024,TikTok Ads,Video,SaaS,UK,122408,6671,0.0545,1.17,7805.07,293,26.64,67215.82,8.61,8,9,2024,3,59410.75000000001,2,High ROAS,0.7077166753524463,0.8389398497126318
7/4/2024,TikTok Ads,Search,E-commerce,UAE,162826,7815,0.048,1.64,12816.6,120,106.81,13520.75,1.05,7,4,2024,3,704.1499999999996,1,Low ROAS,-1.510644192,0.8152374845429767
7/10/2024,Meta Ads,Shopping,Healthcare,India,134614,3190,0.0237,1.78,5678.2,188,30.2,41736.54,7.35,7,10,2024,3,36058.340000000004,0,Medium ROAS,0.24541496678084224,-0.916919732
3/18/2024,Google Ads,Shopping,Fintech,India,116451,3388,0.0291,3.39,11485.32,188,61.09,28791.61,2.51,3,18,2024,1,17306.29,0,Medium ROAS,-0.745822075,-0.448127539
2/13/2024,Google Ads,Search,E-commerce,Germany,188276,11277,0.0599,2.48,27966.96,554,50.48,89376.47,3.2,2,13,2024,1,61409.51,2,High ROAS,-0.224920228,1.2900422778954597
7/14/2024,Meta Ads,Search,Fintech,Australia,165552,4337,0.0262,2.22,9628.14,132,72.94,21448.35,2.23,7,14,2024,3,11820.21,0,Medium ROAS,-1.001397194,-0.572805462
8/18/2024,Meta Ads,Video,EdTech,UK,82271,3397,0.0413,0.52,1766.44,36,49.07,6412.73,3.63,8,18,2024,3,4646.289999999999,0,Medium ROAS,-0.317028323,0.20484193822839328
12/30/2024,TikTok Ads,Search,Fintech,Germany,61921,3814,0.0616,0.31,1182.34,50,23.65,8842.35,7.48,12,30,2024,4,7660.01,2,High ROAS,0.699719436594193,1.2516533021183898
9/26/2024,Google Ads,Shopping,E-commerce,Canada,161089,6540,0.0406,2.1,13734,285,48.19,49746.79,3.62,9,26,2024,3,36012.79,0,Medium ROAS,-0.309289241,0.1614884558200399
9/13/2024,Google Ads,Shopping,Healthcare,USA,85618,2679,0.0313,0.92,2464.68,74,33.31,6024.46,2.44,9,13,2024,3,3559.78,0,Medium ROAS,-0.264031244,-0.414000864
12/12/2024,Meta Ads,Search,Healthcare,Australia,30457,606,0.0199,0.58,351.48,34,10.34,4981.94,14.17,12,12,2024,4,4630.459999999999,0,Medium ROAS,1.2747793689727733,-1.277202127
1/25/2024,TikTok Ads,Search,E-commerce,India,46420,1880,0.0405,1.9,3572,113,31.61,5769.59,1.62,1,25,2024,1,2197.59,0,Medium ROAS,-0.242580162,0.12119836893207188
8/21/2024,Google Ads,Search,E-commerce,UK,180746,5024,0.0278,1.28,6430.72,64,100.48,17709.21,2.75,8,21,2024,3,11278.489999999998,1,Low ROAS,-1.398153138,-0.39279624
6/26/2024,TikTok Ads,Search,SaaS,Germany,131244,5604,0.0427,0.38,2129.52,229,9.3,65541.49,30.78,6,26,2024,2,63411.97000000001,2,High ROAS,3.2596310547875293,-0.140707477
3/1/2024,Google Ads,Search,E-commerce,Germany,86678,2158,0.0249,1.45,3129.1,163,19.2,27708.88,8.86,3,1,2024,1,24579.780000000002,0,Medium ROAS,0.6028156003664011,-0.900931024
11/3/2024,Google Ads,Display,EdTech,Canada,70226,4037,0.0575,2.16,8719.92,240,36.33,68153.47,7.82,11,3,2024,4,59433.55,2,High ROAS,0.4856919376397057,1.0537018104714633
12/1/2024,Google Ads,Search,Fintech,Germany,124119,6416,0.0517,2.55,16360.8,358,45.7,48445.72,2.96,12,1,2024,4,32084.920000000002,0,Medium ROAS,-0.240904994,0.8021910118259333
5/16/2024,Google Ads,Shopping,Healthcare,UAE,126292,5165,0.0409,1.49,7695.85,110,69.96,14074.18,1.83,5,16,2024,2,6378.33,0,Medium ROAS,-0.865721735,0.2716647767057904
2/23/2024,Google Ads,Video,E-commerce,Canada,189935,10161,0.0535,1.49,15139.89,615,24.62,31748.86,2.1,2,23,2024,1,16608.97,2,High ROAS,0.03989019448855552,0.8443227510866249
4/16/2024,Google Ads,Display,EdTech,UAE,103066,2380,0.0231,2.49,5926.2,121,48.98,20395.26,3.44,4,16,2024,2,14469.059999999998,0,Medium ROAS,-0.494025419,-0.846091015
3/30/2024,Meta Ads,Shopping,E-commerce,USA,11083,193,0.0175,0.83,160.19,11,14.56,912.82,5.7,3,30,2024,1,752.6300000000001,0,Medium ROAS,0.28043999540328646,-1.310618492
4/25/2024,Meta Ads,Display,EdTech,UAE,6074,128,0.0212,1.51,193.28,5,38.66,1253.71,6.49,4,25,2024,2,1060.43,0,Medium ROAS,-0.011083275,-1.02367646
10/11/2024,TikTok Ads,Video,Healthcare,Canada,54752,2814,0.0514,0.86,2420.04,137,17.66,13580.22,5.61,10,11,2024,4,11160.18,2,High ROAS,0.5132225711727895,0.6615737810653364
2/10/2024,Meta Ads,Video,Healthcare,UK,141313,4762,0.0337,1.05,5000.1,207,24.16,26737.15,5.35,2,10,2024,1,21737.050000000003,0,Medium ROAS,0.22159843342924315,-0.337417785
11/28/2024,TikTok Ads,Display,EdTech,USA,34669,1965,0.0567,1.61,3163.65,74,42.75,12153.4,3.84,11,28,2024,4,8989.75,2,High ROAS,-0.05377833,1.0719496188803228
3/17/2024,Meta Ads,Display,E-commerce,Australia,104714,1015,0.0097,0.93,943.95,78,12.1,20952.03,22.2,3,17,2024,1,20008.079999999998,0,Medium ROAS,2.0114790921722645,-1.947617811
5/30/2024,TikTok Ads,Video,Healthcare,UAE,109733,6616,0.0603,0.91,6020.56,516,11.67,53965.61,8.96,5,30,2024,2,47945.05,2,High ROAS,1.0487668471637754,1.1200552734368399
9/16/2024,TikTok Ads,Display,SaaS,USA,67502,5859,0.0868,0.48,2812.32,395,7.12,42271.31,15.03,9,16,2024,3,39458.99,2,High ROAS,2.002688742360099,2.572105111716919
4/24/2024,Google Ads,Display,E-commerce,Canada,129121,4893,0.0379,2.56,12526.08,137,91.43,7241.16,0.58,4,24,2024,2,-5284.92,1,Low ROAS,-1.38826762,0.18414759854987758
3/25/2024,Google Ads,Video,Fintech,USA,173102,4414,0.0255,3.4,15007.6,341,44.01,52487.34,3.5,3,25,2024,1,37479.74,0,Medium ROAS,-0.382656873,-0.724716932
3/27/2024,Google Ads,Shopping,EdTech,Canada,140607,6397,0.0455,1.43,9147.71,393,23.28,82224.93,8.99,3,27,2024,1,73077.22,2,High ROAS,0.7267739350486153,0.3029443879927409
1/11/2024,Google Ads,Search,Healthcare,Germany,48351,2156,0.0446,3.16,6812.96,83,82.08,7504.87,1.1,1,11,2024,1,691.9099999999999,1,Low ROAS,-1.116390743,0.5344798971687474
4/6/2024,TikTok Ads,Video,Fintech,Germany,118135,8151,0.069,0.69,5624.19,428,13.14,64189.34,11.41,4,6,2024,2,58565.149999999994,2,High ROAS,1.3604786585610515,1.6018614268418805
6/25/2024,TikTok Ads,Search,Fintech,UK,20185,878,0.0435,0.61,535.58,27,19.84,7476.28,13.96,6,25,2024,2,6940.7,2,High ROAS,1.2968977541636353,0.1221642564620585
11/29/2024,TikTok Ads,Video,E-commerce,Australia,50802,3617,0.0712,0.42,1519.14,279,5.44,22644.29,14.91,11,29,2024,4,21125.15,2,High ROAS,1.882665881145033,1.6654280003209159
8/14/2024,Meta Ads,Shopping,E-commerce,Canada,34048,694,0.0204,1.45,1006.3,49,20.54,12555.06,12.48,8,14,2024,3,11548.76,0,Medium ROAS,0.9265318167834321,-1.195630722
2/23/2024,TikTok Ads,Video,SaaS,UAE,56672,2397,0.0423,0.48,1150.56,138,8.34,33165.74,28.83,2,23,2024,1,32015.179999999997,2,High ROAS,3.064723544602459,-0.146105024
5/15/2024,Google Ads,Video,Fintech,UAE,128962,7337,0.0569,1.35,9904.95,226,43.83,26098.81,2.63,5,15,2024,2,16193.86,2,High ROAS,-0.199180132,1.1001866058719505
9/22/2024,Meta Ads,Video,Healthcare,UK,15532,593,0.0382,1.43,847.99,45,18.84,2243.79,2.65,9,22,2024,3,1395.8,0,Medium ROAS,0.06321430372533735,-0.06606635
8/15/2024,Google Ads,Video,Fintech,Australia,154666,5939,0.0384,1.28,7601.92,366,20.77,24965.13,3.28,8,15,2024,3,17363.21,0,Medium ROAS,0.0993877407951955,-0.054755592
8/22/2024,TikTok Ads,Video,E-commerce,USA,9722,455,0.0469,1.21,550.55,29,18.98,3533.89,6.42,8,22,2024,3,2983.34,2,High ROAS,0.5380129604112147,0.39704226036887685
8/10/2024,Google Ads,Display,Fintech,Australia,24464,511,0.0209,1.12,572.32,20,28.62,5921.83,10.35,8,10,2024,3,5349.51,0,Medium ROAS,0.5673004884358386,-1.116488687
2/9/2024,Meta Ads,Video,E-commerce,India,170413,3936,0.0231,0.71,2794.56,63,44.36,12671.79,4.53,2,9,2024,1,9877.230000000001,0,Medium ROAS,-0.299757852,-0.873431143
3/12/2024,TikTok Ads,Video,Fintech,Germany,109205,4499,0.0412,0.84,3779.16,49,77.13,13660.38,3.61,3,12,2024,1,9881.22,1,Low ROAS,-0.79487881,0.2940921267406597
8/20/2024,Google Ads,Shopping,E-commerce,Germany,161926,5424,0.0335,3.29,17844.96,87,205.11,11807.21,0.66,8,20,2024,3,-6037.75,1,Low ROAS,-3.341786243,0.31293596120735495
10/14/2024,Meta Ads,Search,E-commerce,UK,125725,1646,0.0131,0.81,1333.26,19,70.17,2319.58,1.74,10,14,2024,4,986.3199999999999,0,Medium ROAS,-1.120636753,-1.334586652
5/17/2024,TikTok Ads,Video,Healthcare,UAE,116301,4198,0.0361,1.45,6087.1,212,28.71,37780.9,6.21,5,17,2024,2,31693.800000000003,0,Medium ROAS,0.2570627276980315,-0.192482254
